Temperature (K),Luminosity (L0),Radius (R0),Absolute Magnitude,Star Color,Spectral Class,Star Color Strings
2317.428438,0.01243251577,0.2815610594,10.23172941,9,M,Orange
3611.584646,0.05624404256,0.2457166207,9.548655312,1,M,Red
2354.828247,0.07397632686,0.569365846,14.64716177,1,M,Red
3125.856514,0.04002692184,0.4623003345,10.96697781,1,M,Red
3345.328513,0.041444011,0.5056078071,9.232316264,9,M,Orange
3506.60362,0.002360809325,0.5124086466,11.92719683,9,M,Orange
2747.99516,0.01670056237,0.6578527683,8.504459847,9,M,Orange
3264.881696,0.06281187662,0.1545166142,11.97461529,1,M,Red
3722.049172,0.04964442408,0.4562694539,10.95714374,9,M,Orange
3329.174571,0.06381163512,0.3837179429,13.39833562,9,M,Orange
3557.701366,0.06735623503,0.408414856,9.3906567,1,M,Red
3085.825987,0.05561395515,0.2175588614,11.43627081,1,M,Red
2945.536649,0.008351859804,0.5438721575,12.27741921,1,M,Red
3703.904156,0.06487896438,0.24005542,8.871740324,1,M,Red
3433.092683,0.01251260563,0.2034506656,11.63084309,9,M,Orange
3622.38657,0.04645331922,0.6203444911,13.50522168,9,M,Orange
2317.072666,0.04682593749,0.09685501094,9.19658008,9,M,Orange
2452.891428,0.003256014562,0.1025309324,12.99130607,1,M,Red
3169.254804,0.07491660863,0.3515560735,13.86589847,9,M,Orange
3669.947916,0.04995284207,0.1207263294,11.73809049,1,M,Red
2722.969494,0.05414884144,0.687219583,8.332252528,9,M,Orange
3540.875616,0.0348982791,0.4699180397,10.68996986,1,M,Red
3320.673199,0.05681583954,0.4869234116,14.81924558,9,M,Orange
3460.095608,0.0387143376,0.2833017522,9.26920611,9,M,Orange
3731.43618,0.03389364878,0.3748099152,13.49093047,1,M,Red
3528.779207,0.07911360946,0.0900699307,10.7185613,9,M,Orange
2630.954942,0.03984955771,0.2040174503,10.18657361,9,M,Orange
2369.286652,0.01114649366,0.6122667342,11.94084368,9,M,Orange
2545.701691,0.06893070147,0.121874865,11.02849857,9,M,Orange
3449.301703,0.02867411181,0.2726641075,14.46603586,9,M,Orange
2505.829609,0.02667757247,0.5925060943,10.69122536,9,M,Orange
2653.262278,0.03144711741,0.459358417,9.053811863,1,M,Red
3025.695106,0.06985076974,0.6470522316,10.00906211,1,M,Red
3044.417363,0.04345179491,0.6281484717,9.343036717,9,M,Orange
2443.658013,0.003962129714,0.232094081,13.74784289,1,M,Red
3110.767432,0.02137170931,0.6740851823,12.51858015,9,M,Orange
2422.414557,0.05844707776,0.3604239539,12.71780787,9,M,Orange
2566.439513,0.0357257319,0.6309060492,12.74958795,1,M,Red
3496.336063,0.02239314546,0.3682072441,11.96675608,1,M,Red
2835.307617,0.01677390685,0.442837244,10.2158586,9,M,Orange
2788.086434,0.01872928511,0.0872409875,8.951998156,1,M,Red
3610.205684,0.04060177738,0.5316299422,13.86916341,1,M,Red
3871.278313,0.004574064904,0.3374862179,10.41063692,1,M,Red
3850.352013,0.03106469234,0.1535552408,12.31184989,1,M,Red
3222.595736,0.02982078047,0.4496789779,11.44074356,9,M,Orange
2673.572786,0.02342711002,0.08290647291,12.71001597,1,M,Red
2767.357523,0.022623116,0.6624619631,10.0486993,1,M,Red
3378.022931,0.06007219955,0.5086754639,10.20635396,9,M,Orange
3217.981923,0.01227133256,0.2485148079,12.93007946,9,M,Orange
2619.523599,0.06464055225,0.5473171455,14.82230655,9,M,Orange
3833.117435,0.02574343867,0.4881657933,10.19313961,9,M,Orange
2837.847825,0.02874200425,0.255900278,14.02175318,9,M,Orange
2539.462568,0.05342861237,0.4120809948,14.33889748,9,M,Orange
2825.413149,0.005039230034,0.1173339647,13.91295289,9,M,Orange
2480.954683,0.06222714143,0.5000049104,13.34027427,9,M,Orange
3535.063162,0.05582659718,0.6521875238,10.03617958,1,M,Red
3568.100031,0.07432514475,0.3693159797,14.64582788,9,M,Orange
3239.31005,0.006837449607,0.3086623038,13.97578653,9,M,Orange
2426.706593,0.05562239634,0.6487842361,13.94391046,1,M,Red
2608.643183,0.05860420114,0.08717528246,13.5069475,9,M,Orange
3540.648216,0.06802929346,0.6561258252,11.47416071,1,M,Red
2865.4263,0.04519640577,0.5099188751,14.00280903,1,M,Red
3642.316456,0.06770694609,0.5891669554,14.52553563,9,M,Orange
2514.219612,0.005815673248,0.6117968721,8.462432432,9,M,Orange
3417.036705,0.06118674665,0.148557672,13.18488494,9,M,Orange
2604.551405,0.05472799018,0.5170996306,11.4243422,1,M,Red
2934.891032,0.07020546936,0.4220331874,12.26099823,1,M,Red
2842.315719,0.02781357238,0.4027892301,14.89613467,9,M,Orange
3776.308411,0.04244297422,0.2745136851,13.97495019,9,M,Orange
3641.444174,0.03740772604,0.1800772506,14.8438714,1,M,Red
3307.238485,0.01600123924,0.2782312223,10.61052991,1,M,Red
3684.78504,0.06809715766,0.4960612913,10.15833378,1,M,Red
2646.063347,0.00562122602,0.4048494931,10.41992852,9,M,Orange
2403.838536,0.04284049361,0.4568362858,10.55447515,9,M,Orange
3384.800855,0.02015088309,0.5513952613,11.97226939,1,M,Red
3156.192304,0.07245536452,0.181594769,10.21087846,1,M,Red
3127.758774,0.0442180433,0.3865042503,14.43625694,9,M,Orange
2709.14987,0.009697427936,0.5541065793,12.79357809,9,M,Orange
3664.52414,0.06885252325,0.2665031147,13.56279088,9,M,Orange
3617.121698,0.005333561596,0.6000966806,9.526136041,1,M,Red
2326.515536,0.01307925637,0.5014807228,9.243935179,1,M,Red
3059.536006,0.01896481668,0.2836459313,8.673489156,1,M,Red
3810.589712,0.06264204181,0.4137234729,12.44310238,9,M,Orange
3033.792868,0.02989326422,0.5994464935,12.25260731,9,M,Orange
3659.95568,0.003975254693,0.2306456682,10.81274146,9,M,Orange
3156.883826,0.06703480952,0.09208011469,8.451542107,9,M,Orange
2994.56205,0.03032942944,0.4566367654,9.366982915,9,M,Orange
2339.093928,0.06350782064,0.4140516823,11.69537829,9,M,Orange
3106.975649,0.07061345375,0.220336677,13.5740528,1,M,Red
3702.374329,0.05476761158,0.6503634275,13.40565185,1,M,Red
3753.198109,0.04452903685,0.6603170374,14.55997602,1,M,Red
2756.325575,0.07211333057,0.3829503108,13.62770572,1,M,Red
2512.325859,0.009760490745,0.5125292597,11.34355132,9,M,Orange
2300.21207,0.009093264751,0.4002831017,10.60747118,9,M,Orange
2808.737137,0.004670667931,0.2568447982,9.190160681,1,M,Red
3148.1728,0.0272855898,0.08585930066,12.06026613,1,M,Red
3626.681793,0.01495312917,0.2616288235,9.691022159,9,M,Orange
3377.733652,0.07985013041,0.4932203941,9.090644632,1,M,Red
3760.823198,0.0344078457,0.176157269,13.44328625,1,M,Red
3509.827082,0.06083800398,0.2198581153,11.36361039,1,M,Red
2569.619884,0.0560784528,0.6241256573,13.16314879,9,M,Orange
3842.4255,0.06211023286,0.4555510876,9.015061316,1,M,Red
2857.225521,0.07315628651,0.4810245616,11.24224581,9,M,Orange
3257.580099,0.02623302191,0.1228933853,12.03449966,9,M,Orange
3470.226729,0.01796793137,0.2154983011,14.03241067,1,M,Red
3693.306181,0.0076845478,0.5635964522,14.40992668,1,M,Red
2833.439099,0.04780165352,0.4700280157,10.65391302,9,M,Orange
3040.86834,0.04431395644,0.1237821823,10.79482833,9,M,Orange
2567.018739,0.05223869384,0.4874755166,8.984977595,1,M,Red
3046.222875,0.04864441025,0.4021888503,12.70587438,9,M,Orange
3030.192728,0.03710153909,0.6674683759,9.766026052,1,M,Red
2504.515679,0.01467891408,0.09292741587,14.10508981,1,M,Red
3323.888593,0.06166381725,0.5318050603,10.93581276,9,M,Orange
3734.381164,0.07869742593,0.3270810734,11.34102944,9,M,Orange
2983.884733,0.01316542268,0.5060927029,9.517750186,9,M,Orange
2581.353653,0.06656086328,0.1253139805,8.751838146,9,M,Orange
2771.837355,0.0707283585,0.5499882492,13.55650767,9,M,Orange
2393.981301,0.00749512165,0.1114480064,13.67250878,9,M,Orange
2396.27661,0.039273497,0.478294249,11.404907,1,M,Red
2342.655828,0.05962287396,0.3904804411,14.01123161,9,M,Orange
3180.747849,0.05923147889,0.4086556605,12.49184156,9,M,Orange
3200.881143,0.06566713163,0.5377159467,9.509289692,9,M,Orange
2787.352982,0.04361144475,0.2502324418,8.501470403,1,M,Red
3507.217256,0.04574500492,0.2275821029,9.169515891,1,M,Red
3373.7651,0.0290290351,0.55116473,10.41456085,9,M,Orange
3803.741207,0.0449589405,0.6752585532,13.20128167,9,M,Orange
3076.247506,0.003646011308,0.1830479435,13.47896813,9,M,Orange
3128.940546,0.05946815461,0.3147282128,9.295410729,1,M,Red
3562.725141,0.06704979562,0.1400174762,13.63185721,1,M,Red
3213.86919,0.06723293344,0.6594286818,9.40781336,9,M,Orange
3526.391751,0.004583388699,0.5778078369,13.10458954,9,M,Orange
3772.26576,0.07314944281,0.5327273036,8.82633079,9,M,Orange
2636.490133,0.009404163906,0.5727223123,10.93890207,1,M,Red
3272.98269,0.06837082467,0.4356131656,13.76606062,9,M,Orange
3045.160327,0.04273158592,0.3042478917,11.85083432,1,M,Red
3286.719831,0.003276583545,0.180026868,14.64728822,9,M,Orange
2624.947398,0.01207581821,0.6295497629,10.42176114,1,M,Red
3384.160838,0.048267627,0.6392391881,12.17370823,9,M,Orange
2327.704893,0.0582994148,0.5503209271,9.574534944,1,M,Red
2662.572018,0.004887967288,0.3043111182,10.92814946,1,M,Red
3763.14566,0.01574120855,0.3876594264,14.9916671,1,M,Red
3529.494452,0.02013005769,0.4883850012,10.60271114,1,M,Red
3153.300228,0.05777099787,0.2591594054,14.38742449,1,M,Red
2409.408346,0.06210571231,0.1686954337,12.97436448,9,M,Orange
2619.334771,0.04797159961,0.2710425363,8.499460587,1,M,Red
2319.228209,0.07008922541,0.2954136058,11.52455672,9,M,Orange
3846.51506,0.03741132869,0.1665138471,12.83526641,9,M,Orange
3631.521104,0.07874646559,0.2140678884,10.9966359,1,M,Red
3012.494496,0.02227699051,0.4246094461,9.332409926,1,M,Red
3884.792745,0.05587219311,0.1117339186,12.05982478,1,M,Red
3570.855014,0.04854601656,0.33875863,14.66048082,9,M,Orange
3081.777869,0.02378765414,0.521179701,14.72727934,9,M,Orange
2508.942807,0.02377837319,0.6251492818,14.93260335,9,M,Orange
2639.588031,0.05533388145,0.4529172525,13.9012927,1,M,Red
3629.776248,0.06527992373,0.3682826695,12.68233625,9,M,Orange
2818.059791,0.007946815207,0.5855607989,14.12345869,9,M,Orange
3482.028342,0.03081107013,0.279717445,14.0872684,9,M,Orange
2555.796414,0.06488649266,0.3133614507,13.404895,9,M,Orange
3470.353145,0.07674981717,0.1655697446,9.407293231,1,M,Red
2385.910588,0.07951131769,0.4852272799,8.832476851,9,M,Orange
3443.023243,0.03519463688,0.09580502365,11.70959368,1,M,Red
2494.777028,0.03578593332,0.2248855345,8.923369759,1,M,Red
3874.471581,0.02839875423,0.6868449146,11.23365616,9,M,Orange
3248.957114,0.0374640916,0.6646732954,10.39020892,1,M,Red
2731.269129,0.06205807131,0.6882595897,10.84031087,1,M,Red
2991.205745,0.06094462191,0.1215176587,14.97046886,9,M,Orange
3788.819748,0.07940672679,0.2010596283,14.12559794,9,M,Orange
3112.616494,0.0178397257,0.342511696,14.65097395,9,M,Orange
2402.556808,0.03128252378,0.4129873859,10.00384244,9,M,Orange
3354.5781,0.05727627376,0.3672318324,8.624893937,1,M,Red
3018.675229,0.01475283987,0.4680638251,13.87331926,9,M,Orange
2535.469596,0.02726904012,0.3915868279,12.91446137,1,M,Red
3540.364944,0.06510295544,0.5709017705,12.29334668,9,M,Orange
3150.018811,0.01907863802,0.5204181921,9.738756598,1,M,Red
2440.630714,0.02761427092,0.4330310229,11.8856342,9,M,Orange
3740.737114,0.03803585992,0.1774012425,8.673562232,1,M,Red
3689.041894,0.029481753,0.4678740834,11.18803035,9,M,Orange
2390.079778,0.007736085752,0.6540166607,9.577946163,1,M,Red
3324.090005,0.04140505934,0.6895822181,10.49609558,9,M,Orange
3722.823408,0.02338759755,0.5283676172,14.58230242,9,M,Orange
2856.357108,0.04627556417,0.1962862292,13.97735897,1,M,Red
3366.75121,0.004145866725,0.6132816695,10.02179039,9,M,Orange
3027.137189,0.04986994616,0.1600171359,10.82727708,9,M,Orange
3015.006301,0.03504173314,0.5409523988,13.21454604,9,M,Orange
2327.249637,0.05233306611,0.1096846354,13.54090172,1,M,Red
3678.26825,0.0258772092,0.4828136527,8.377968292,1,M,Red
3800.51539,0.02468119739,0.1169130144,9.785431189,9,M,Orange
3066.038539,0.03558020436,0.6502527173,8.749381048,9,M,Orange
3211.73039,0.04492139047,0.1864692057,13.02788273,9,M,Orange
3888.472932,0.01155196155,0.1345887789,14.16875896,9,M,Orange
2946.615402,0.01217315366,0.2688165334,10.15913112,9,M,Orange
2651.74611,0.01984547944,0.4963889929,12.94178758,1,M,Red
3686.394537,0.01034002519,0.2067548479,9.231390654,1,M,Red
3402.436911,0.009256899988,0.6843819958,10.81095235,9,M,Orange
2574.351013,0.01670868665,0.1045269944,13.90038148,9,M,Orange
2314.437966,0.0553126496,0.3849104612,12.96151381,9,M,Orange
2570.523404,0.0442356419,0.4773784367,12.95582602,1,M,Red
2630.220434,0.0426697399,0.3311100042,14.01752398,9,M,Orange
3742.595502,0.07546169291,0.1153908142,10.27374109,9,M,Orange
3434.623836,0.05172509645,0.4708089369,12.6614855,9,M,Orange
2511.08808,0.05804748928,0.2130403599,10.30080675,1,M,Red
2980.327503,0.03510644371,0.4704198369,14.62933918,1,M,Red
3358.314743,0.02137189174,0.3246277797,13.53128639,1,M,Red
2815.81293,0.07500700803,0.5735867725,13.82762176,1,M,Red
3255.898864,0.06456601537,0.625002904,13.23243801,1,M,Red
2637.035445,0.0614074381,0.5636478159,13.61760618,1,M,Red
2603.389163,0.006816721503,0.5155392098,11.01455539,1,M,Red
2633.304889,0.07271899641,0.3408167806,9.175099743,1,M,Red
3441.352611,0.05313899369,0.4791906156,9.36902791,9,M,Orange
2704.314257,0.07594007537,0.1285515762,13.77151415,9,M,Orange
2732.024016,0.04452887055,0.3160649821,8.504712677,9,M,Orange
3070.811775,0.02581486523,0.3513673187,11.94474276,1,M,Red
2653.077967,0.008904246756,0.3323098935,13.81743081,1,M,Red
2867.462703,0.03487969207,0.2497474368,14.6542601,1,M,Red
3320.374428,0.03066760267,0.2234376368,11.38379894,9,M,Orange
3499.606892,0.06849723007,0.5374967286,8.765652042,1,M,Red
3087.874242,0.07874607029,0.6252280217,11.8000768,9,M,Orange
3287.822022,0.006200543356,0.5589425715,9.61224349,1,M,Red
2811.124978,0.0298565432,0.1022163934,10.30136684,9,M,Orange
2783.998541,0.07992722929,0.4236761242,14.83729121,1,M,Red
2526.863194,0.03437135415,0.4446681843,9.407617501,9,M,Orange
3650.94781,0.0316905425,0.2326368767,13.50824486,9,M,Orange
2761.046911,0.01015720562,0.3269994832,10.58723463,1,M,Red
3754.131727,0.04798975352,0.5802034783,11.47648911,9,M,Orange
2481.134681,0.01341300947,0.267138074,8.971585725,1,M,Red
3282.176952,0.03137290577,0.3835733223,8.703217367,1,M,Red
2754.246574,0.07503549281,0.5643980301,14.07352611,9,M,Orange
3113.011212,0.0566288242,0.3589857243,8.774839801,9,M,Orange
3162.200183,0.02094886298,0.5966090534,14.21473072,9,M,Orange
2383.440815,0.05988531312,0.4995382426,10.93872792,1,M,Red
2999.33197,0.02747774482,0.1337100195,11.24833882,9,M,Orange
2649.967424,0.03085683189,0.6880454544,10.64990466,9,M,Orange
3769.342385,0.0404379356,0.4311856196,8.516751175,9,M,Orange
3406.324958,0.01764823621,0.2087612217,13.16129227,1,M,Red
2485.480416,0.02443025087,0.1392773741,10.66838123,1,M,Red
2875.396468,0.0248222596,0.1187633097,12.59510478,1,M,Red
2789.689153,0.03552780159,0.09598485119,13.4696466,9,M,Orange
2783.596921,0.0392927991,0.287158704,12.83643989,9,M,Orange
3198.31278,0.07468976102,0.4252200917,11.55534566,1,M,Red
3573.758359,0.06722591942,0.6044824409,13.74126518,9,M,Orange
3051.917928,0.02461810324,0.4685876175,8.80917799,1,M,Red
3565.872841,0.07672985027,0.4519154381,8.489830118,1,M,Red
2970.030328,0.05839777008,0.2105944125,11.20449704,1,M,Red
3483.247601,0.06945501322,0.2374271957,9.261302936,1,M,Red
2872.037047,0.04281348783,0.484223701,13.71384834,1,M,Red
3819.715333,0.006115958863,0.283928398,8.311756849,9,M,Orange
3500.234514,0.07688119785,0.4043678491,8.944684305,1,M,Red
2331.323997,0.05443222675,0.1573242662,11.12522267,9,M,Orange
3508.267424,0.007106406983,0.360671697,9.875263667,1,M,Red
3758.881811,0.07837261927,0.6954094336,14.70721786,1,M,Red
2856.406195,0.02499791239,0.3275218721,10.78896448,1,M,Red
2414.056338,0.07609289002,0.1183852644,11.5918445,9,M,Orange
3668.141791,0.01552674961,0.2616359787,10.09231175,9,M,Orange
2450.965357,0.002070558711,0.4224085315,12.16107824,1,M,Red
3179.308602,0.07051952415,0.5388789131,11.78430369,1,M,Red
3764.840203,0.06834186683,0.277410788,14.85842284,1,M,Red
3135.218526,0.02823990169,0.3861920687,12.7269622,1,M,Red
2383.144775,0.009669748063,0.4697745579,13.96982373,9,M,Orange
3005.454336,0.05099329007,0.5469507064,8.883862092,9,M,Orange
3405.902767,0.03323250235,0.5102101447,11.133268,9,M,Orange
2718.204063,0.0743880896,0.1648659312,8.577423469,9,M,Orange
3733.452063,0.07068724144,0.6423165049,12.33428397,9,M,Orange
3035.539886,0.05028830682,0.3149034847,13.20069117,1,M,Red
2671.230467,0.0717273794,0.4083657698,12.87361224,9,M,Orange
2613.508623,0.01830615755,0.692941301,8.708914041,9,M,Orange
3659.510152,0.02214722476,0.6740897743,12.83256934,1,M,Red
3486.573697,0.002321740251,0.5869405674,10.35740303,9,M,Orange
3359.544577,0.009055309786,0.3428151918,10.63356679,9,M,Orange
2471.341439,0.04847396181,0.5871454507,13.16754715,9,M,Orange
3637.876673,0.02534639273,0.3555874497,9.017516392,9,M,Orange
3027.864617,0.06248383614,0.3157614154,9.991743676,9,M,Orange
3341.007917,0.05210641416,0.5184858049,11.24083557,9,M,Orange
3747.076137,0.01600462984,0.2281279939,12.2341042,9,M,Orange
2477.129,0.02410053055,0.1889743698,10.35694401,1,M,Red
3266.127214,0.01259667713,0.2276509959,11.21764238,9,M,Orange
2326.211946,0.04595264947,0.2558268036,10.37925372,1,M,Red
2445.936642,0.01325198453,0.1052022025,14.43699039,9,M,Orange
3749.074644,0.06877216688,0.421878344,12.71141159,9,M,Orange
3176.190366,0.004371857887,0.6643493692,9.485273849,1,M,Red
3330.730098,0.06832526129,0.5684586971,12.62219636,9,M,Orange
2677.403041,0.02015843818,0.2296879778,8.536461282,1,M,Red
3292.917817,0.06088504452,0.5115048395,13.54346416,9,M,Orange
2426.371636,0.006398453761,0.08945965574,8.312086701,9,M,Orange
3333.201761,0.05719641949,0.5564994542,10.8762527,1,M,Red
2582.079689,0.01636144985,0.2857734683,12.80552928,9,M,Orange
3290.279645,0.07957899968,0.2798446583,8.564587022,9,M,Orange
3852.518653,0.04230257686,0.5545711232,11.21288732,1,M,Red
3370.709549,0.04397577906,0.3181822822,9.468350959,1,M,Red
2830.898123,0.02317809166,0.215548567,12.20751685,9,M,Orange
3032.619225,0.03150404448,0.429259691,9.57993982,1,M,Red
2339.918954,0.04194743268,0.2167926617,10.87038383,9,M,Orange
3136.967419,0.04220264652,0.1808349738,14.21060453,9,M,Orange
3882.707134,0.03857682694,0.3277768311,8.312337116,9,M,Orange
3457.381915,0.01402503834,0.09264486346,12.85736297,9,M,Orange
2935.11157,0.01877983428,0.3424274808,10.19284788,1,M,Red
3245.167705,0.05232348019,0.08202944595,13.80343784,9,M,Orange
3217.087826,0.04927885497,0.1078132178,10.27053319,9,M,Orange
3112.278867,0.01622291974,0.1972569514,10.91367194,9,M,Orange
2532.874217,0.06967993359,0.2048285258,14.67224143,9,M,Orange
2765.517969,0.04316201216,0.4522167645,13.89620589,1,M,Red
3101.830515,0.07801393511,0.2236679239,14.2644517,9,M,Orange
2526.991761,0.02426781574,0.4312596855,14.54834628,9,M,Orange
2950.213442,0.07602831807,0.4214647963,9.166716134,9,M,Orange
3248.965096,0.04939321422,0.2895639022,10.63351772,9,M,Orange
3595.007912,0.06256604896,0.6937525743,13.08118941,9,M,Orange
3052.958336,0.006951592889,0.1719827352,12.48849963,9,M,Orange
3378.594686,0.04811024751,0.6077983537,13.88524556,1,M,Red
3511.487292,0.07218108759,0.5680516065,9.777376055,9,M,Orange
2591.359665,0.04176346353,0.4050666061,10.43944754,9,M,Orange
3291.422683,0.04356111328,0.09168015659,9.769886667,9,M,Orange
3531.883325,0.06428889962,0.2433400634,8.487836774,1,M,Red
2973.738021,0.05309748631,0.6991256285,12.85740554,9,M,Orange
3002.382025,0.0381185104,0.520535183,10.21719788,9,M,Orange
3082.048322,0.04547072972,0.2152160076,8.506298212,9,M,Orange
2646.932738,0.05995662421,0.4777998662,10.2058212,1,M,Red
3632.659815,0.04211709084,0.155062314,9.058398319,9,M,Orange
3102.470202,0.01142102396,0.425142431,8.77987695,1,M,Red
2464.370682,0.0229107603,0.5685402881,12.19280287,1,M,Red
2882.975856,0.07413900298,0.3369911938,8.373438855,1,M,Red
3613.283239,0.0479729899,0.1318719318,13.9514587,9,M,Orange
2496.54964,0.04405942666,0.4440061668,8.742613999,9,M,Orange
3338.973994,0.07510669065,0.4763452077,11.54345016,1,M,Red
3478.599544,0.02193905875,0.1575959334,9.388098181,1,M,Red
3437.063904,0.07312820714,0.6164622404,11.12711996,9,M,Orange
2468.535895,0.04545505888,0.3824262571,14.08250189,1,M,Red
3833.767148,0.05961742118,0.2511310476,12.69794781,9,M,Orange
2977.908608,0.05537702584,0.2731124143,14.74857275,1,M,Red
3196.18151,0.01289705981,0.4932713582,10.95159224,9,M,Orange
2458.052434,0.07793210942,0.3900608089,11.05992813,9,M,Orange
3072.988253,0.03511410193,0.3553658833,13.52107516,9,M,Orange
2545.799622,0.007944508364,0.2818611559,14.343744,1,M,Red
2793.551733,0.01041824268,0.4308726876,12.7843876,1,M,Red
2509.466186,0.07783482258,0.08943808335,9.448216731,1,M,Red
2849.629761,0.04648756046,0.4227567994,10.44254246,1,M,Red
3360.896602,0.03973834089,0.6602110135,10.11707949,9,M,Orange
3125.924261,0.05230920074,0.378698827,9.84634148,9,M,Orange
3574.667019,0.01901994134,0.2836549039,13.00669607,9,M,Orange
3222.552908,0.0562024278,0.5779106457,10.37345195,9,M,Orange
2406.998336,0.02116903497,0.1689486504,14.82492515,9,M,Orange
2697.571876,0.05142228699,0.128746106,14.07832168,9,M,Orange
3753.887098,0.07689069698,0.356152914,12.45247992,9,M,Orange
3723.213558,0.05866091484,0.3686164084,14.19229384,9,M,Orange
3883.689854,0.07763334712,0.5367407554,10.35766464,1,M,Red
2817.848727,0.06144699009,0.5134030666,12.49551175,1,M,Red
3879.872744,0.04295747558,0.4105160027,12.5476876,9,M,Orange
3282.183624,0.03684963909,0.2079203718,10.31802287,1,M,Red
3343.330441,0.05179223404,0.1773196921,12.20579104,1,M,Red
3262.153751,0.0259567474,0.3293885023,9.021430776,9,M,Orange
3576.470924,0.03658566241,0.3512970384,13.64933694,1,M,Red
3276.714506,0.05389105573,0.6845393507,14.16341661,9,M,Orange
2903.581889,0.0661376196,0.6545813993,12.63938687,9,M,Orange
2579.434574,0.02688366228,0.2709997741,8.668963639,1,M,Red
2395.862727,0.0532495129,0.614801213,14.58836483,9,M,Orange
2543.764231,0.04142146579,0.4273409144,8.688341331,1,M,Red
2913.469741,0.01428079043,0.4173806147,9.969271353,1,M,Red
2320.934187,0.02579597117,0.6022133511,10.81328987,1,M,Red
3844.59765,0.01019790044,0.5685419392,11.07064623,1,M,Red
2809.099015,0.06990850185,0.412550149,9.406734277,9,M,Orange
3828.965845,0.05495815191,0.081134838,14.61122485,9,M,Orange
2346.335548,0.06649626738,0.3094945293,9.157890486,1,M,Red
2935.486091,0.07579340727,0.3503948977,13.36110517,1,M,Red
46850.30267,440199.1184,8.924632946,-4.893194586,7,O,Blue
48398.46293,121402.4587,7.049082049,-4.91873019,7,O,Blue
35158.77588,610567.9587,9.057263435,-4.221312298,7,O,Blue
48527.38955,486796.5287,6.975201834,-5.164344737,7,O,Blue
43750.10719,705070.8339,6.999475697,-4.991001598,7,O,Blue
34658.18688,708891.2144,8.778440938,-4.065645484,7,O,Blue
37734.46972,649374.8355,7.71796833,-5.723863964,7,O,Blue
42296.98583,62595.72098,8.822960877,-4.048674999,7,O,Blue
49277.6162,96741.91614,9.147046975,-5.459427682,7,O,Blue
49403.1051,340011.7431,8.582831487,-4.59918346,7,O,Blue
35679.42239,544938.3523,9.116109915,-4.744408694,7,O,Blue
49500.07729,664812.3365,7.39841151,-4.58479765,7,O,Blue
49271.83812,425390.6211,9.098855642,-5.150160311,7,O,Blue
41251.38603,825381.7861,9.900034985,-4.683498831,7,O,Blue
46604.76797,726808.1749,9.547562992,-4.339928407,7,O,Blue
35412.06776,969589.8503,6.893197402,-5.765336541,7,O,Blue
40169.9418,545393.8894,7.845884495,-5.649027685,7,O,Blue
48567.50393,345391.3114,7.855275935,-4.045356999,7,O,Blue
46467.5246,132460.3272,8.929096807,-4.627570842,7,O,Blue
49311.37125,622629.899,8.63300156,-5.383771931,7,O,Blue
44147.59189,785438.1746,9.283837408,-5.073715942,7,O,Blue
33607.09854,440749.3314,7.850019923,-5.580363067,7,O,Blue
47435.1982,118098.5872,7.300494722,-5.316810121,7,O,Blue
48877.88521,288477.3461,6.894666261,-5.335876894,7,O,Blue
44538.49763,179047.0161,9.224575318,-5.20300257,7,O,Blue
45881.58222,302575.1435,7.299293373,-5.525978777,7,O,Blue
45633.25196,456882.5848,7.920123546,-5.173586213,7,O,Blue
39667.85933,541328.4595,8.476047009,-5.581014782,7,O,Blue
44143.12413,473701.6347,7.378441057,-4.208524496,7,O,Blue
35910.17369,879110.4506,8.782598109,-5.630298898,7,O,Blue
45002.7835,532510.5451,8.247233266,-4.125926873,7,O,Blue
33541.15839,945313.9458,7.116274785,-5.081764056,7,O,Blue
37707.69074,648577.8251,9.258568686,-5.714677368,7,O,Blue
33784.91364,958963.1216,6.942061496,-5.183727694,7,O,Blue
34651.24028,263485.8244,7.599825535,-4.475260914,7,O,Blue
46998.78308,685838.6347,7.407068267,-4.369572117,7,O,Blue
44812.08659,310392.6345,8.404965674,-4.819169383,7,O,Blue
38390.69116,681653.9205,6.911095687,-4.564797767,7,O,Blue
49153.77483,704286.2846,7.978072428,-4.191461147,7,O,Blue
33585.58337,95952.98542,6.95647724,-5.701374778,7,O,Blue
40458.65411,277146.4519,6.981765471,-5.253409517,7,O,Blue
39486.49377,247318.8299,9.267054829,-5.716855199,7,O,Blue
46013.7854,677797.7452,7.591339081,-5.448141825,7,O,Blue
46518.39832,849060.3918,8.652013692,-4.503701555,7,O,Blue
36176.83428,364128.539,9.879037069,-4.500844108,7,O,Blue
41325.99473,787104.0631,8.070448979,-4.219961672,7,O,Blue
40574.96541,685072.1038,8.962157462,-4.751620664,7,O,Blue
43987.32117,36513.85489,9.177537536,-5.672768196,7,O,Blue
45059.20212,614105.373,8.070983909,-4.139059774,7,O,Blue
45829.67359,405168.0587,8.828693335,-4.359330234,7,O,Blue
37692.42631,918511.5068,6.973167172,-5.285295658,7,O,Blue
44554.94551,31116.52542,9.774783485,-4.821406181,7,O,Blue
44136.66607,478575.6845,7.237366742,-4.027402773,7,O,Blue
35764.3995,441618.5686,7.505008052,-4.511779479,7,O,Blue
35022.96059,477088.875,9.312622885,-4.289854725,7,O,Blue
41472.18888,777054.9368,8.257852836,-5.02013099,7,O,Blue
49315.64729,342797.653,9.214458098,-4.952875512,7,O,Blue
